14104	0	0	0	0	0	0	0	0	
14215	0	0	0	0	0	0	0	0	
14298	0	0	0	0	0	0	0	0	
14015	2	2	2	2	2	2	2	2	
13889	6	6	6	6	6	6	6	6	
13929	2	2	2	2	2	2	2	2	
13863	0	0	0	0	0	0	0	0	
14097	0	0	0	0	0	0	0	0	
13990	0	0	0	0	0	0	0	0	
14023	2	2	2	2	2	2	2	2	
14264	2	2	2	2	2	2	2	2	
13937	2	2	2	2	2	2	2	2	
13881	0	0	0	0	0	0	0	0	
14071	2	2	2	2	2	2	2	2	
14168	2	2	2	2	2	2	2	2	
14248	0	0	0	0	0	0	0	0	
14197	2	2	2	2	2	2	2	2	
13851	0	0	0	0	0	0	0	0	
13945	0	0	0	0	0	0	0	0	
14118	0	0	0	0	0	0	0	0	
14080	0	0	0	0	0	0	0	0	
14090	4	4	4	4	4	4	4	4	
13974	0	0	0	0	0	0	0	0	
14059	4	4	4	4	4	4	4	4	
14310	2	2	2	2	2	2	2	2	
14241	8	8	8	8	8	8	8	8	
14175	2	2	2	2	2	2	2	2	
14324	2	2	2	2	2	2	2	2	
13920	6	6	6	6	6	6	6	6	
14007	0	0	0	0	0	0	0	0	
14046	0	0	0	0	0	0	0	0	
13997	2	2	2	2	2	2	2	2	
14145	0	0	0	0	0	0	0	0	
14356	2	2	2	2	2	2	2	2	
13900	0	0	0	0	0	0	0	0	
13960	2	2	2	2	2	2	2	2	
14137	0	0	0	0	0	0	0	0	
14188	2	2	2	2	2	2	2	2	
14346	4	4	4	4	4	4	4	4	
14156	4	4	4	4	4	4	4	4	
14205	2	2	2	2	2	2	2	2	
14227	2	2	2	2	2	2	2	2	
13873	2	2	2	2	2	2	2	2	
13982	0	0	0	0	0	0	0	0	
13843	2	2	2	2	2	2	2	2	
14033	2	2	2	2	2	2	2	2	
14127	2	2	2	2	2	2	2	2	
14275	0	0	0	0	0	0	0	0	
14287	0	0	0	0	0	0	0	0	
14335	0	0	0	0	0	0	0	0	
