14145	1	1	1	1	1	1	1	1	
14188	0	0	0	0	0	0	0	0	
14227	0	0	0	0	0	0	0	0	
13937	0	0	0	0	0	0	0	0	
14015	0	0	0	0	0	0	0	0	
14104	1	1	1	1	1	1	1	1	
14324	0	0	0	0	0	0	0	0	
14007	1	1	1	1	1	1	1	1	
14137	0	0	0	0	0	0	0	0	
14215	0	0	0	0	0	0	0	0	
14168	0	0	0	0	0	0	0	0	
14298	1	1	1	1	1	1	1	1	
14356	0	0	0	0	0	0	0	0	
13997	0	0	0	0	0	0	0	0	
13889	0	0	0	0	0	0	0	0	
14080	1	1	1	1	1	1	1	1	
14118	1	1	1	1	1	1	1	1	
14127	0	0	0	0	0	0	0	0	
14241	0	0	0	0	0	0	0	0	
14205	0	0	0	0	0	0	0	0	
14264	0	0	0	0	0	0	0	0	
13900	0	0	0	0	0	0	0	0	
13982	0	0	0	0	0	0	0	0	
14023	0	0	0	0	0	0	0	0	
14197	0	0	0	0	0	0	0	0	
13960	0	0	0	0	0	0	0	0	
13990	1	1	1	1	1	1	1	1	
14033	0	0	0	0	0	0	0	0	
14156	0	0	0	0	0	0	0	0	
14287	1	1	1	1	1	1	1	1	
14335	0	0	0	0	0	0	0	0	
14310	0	0	0	0	0	0	0	0	
14071	0	0	0	0	0	0	0	0	
14059	0	0	0	0	0	0	0	0	
14097	0	0	0	0	0	0	0	0	
13863	1	1	1	1	1	1	1	1	
14090	0	0	0	0	0	0	0	0	
14175	0	0	0	0	0	0	0	0	
14275	0	0	0	0	0	0	0	0	
13851	1	1	1	1	1	1	1	1	
13920	0	0	0	0	0	0	0	0	
13945	0	0	0	0	0	0	0	0	
13929	0	0	0	0	0	0	0	0	
13974	1	1	1	1	1	1	1	1	
13843	0	0	0	0	0	0	0	0	
14248	0	0	0	0	0	0	0	0	
14346	0	0	0	0	0	0	0	0	
13873	0	0	0	0	0	0	0	0	
13881	0	0	0	0	0	0	0	0	
14046	1	1	1	1	1	1	1	1	
