1524125460	24598	35.148	5873332224	4.137	247	8
1524125461	24605	35.15	5873614848	4.358	247	3
1524125462	24535	35.147	5873233920	4.284	247	6
1524125463	24543	35.149	5873537024	4.234	247	1
1524125464	24553	35.152	5873958912	4.527	247	3
1524125465	24561	35.154	5874339840	4.358	247	1
1524125466	24568	35.15	5873704960	4.453	247	1
1524125467	24576	35.153	5874085888	4.478	247	1
1524125468	24583	35.153	5874212864	4.527	247	9
1524125469	24591	35.156	5874593792	4.452	247	7
1524125470	24598	35.157	5874761728	4.284	247	8
1524125471	24605	35.155	5874458624	4.16	247	3
1524125472	24535	35.157	5874761728	4.209	247	6
1524125473	24543	35.157	5874839552	4.111	247	1
1524125474	24553	35.157	5874839552	4.039	247	3
1524125475	24561	35.159	5875118080	4.112	247	1
1524125476	24568	35.155	5874450432	4.113	247	1
1524125477	24576	35.152	5873971200	4.183	247	1
1524125478	24583	35.153	5874225152	4.185	247	9
1524125479	24591	35.15	5873590272	4.358	247	7
1524125480	24598	35.15	5873717248	4.429	247	8
1524125481	24605	35.147	5873074176	4.283	247	3
1524125482	24535	35.149	5873455104	4.16	247	6
1524125483	24543	35.15	5873631232	4.162	247	1
1524125484	24553	35.152	5873963008	4.283	247	3
1524125485	24561	35.15	5873582080	4.429	247	1
1524125486	24568	35.151	5873836032	4.405	247	1
1524125487	24576	35.149	5873446912	4.238	247	1
1524125488	24583	35.151	5873827840	4.162	247	9
1524125489	24591	35.153	5874208768	4.015	247	7
1524125490	24598	35.154	5874241536	4.069	247	7
1524125491	24605	35.153	5874208768	4.338	247	3
1524125492	24535	35.153	5874073600	4.461	247	6
1524125493	24543	35.156	5874581504	4.507	247	1
1524125494	24553	35.159	5875089408	4.505	247	3
1524125495	24561	35.159	5875216384	4.651	247	1
1524125496	24568	35.16	5875310592	4.748	247	1
1524125497	24576	35.161	5875556352	4.965	247	1
1524125498	24583	35.158	5874921472	4.967	247	9
1524125499	24591	35.157	5874851840	4.994	247	6
1524125500	24598	35.157	5874851840	4.991	247	7
1524125501	24605	35.16	5875290112	4.946	247	3
1524125502	24535	35.158	5875019776	4.974	247	6
1524125503	24543	35.164	5876064256	5.099	247	1
1524125504	24553	35.162	5875654656	5.074	247	3
1524125505	24561	35.162	5875589120	5.033	247	1
1524125506	24568	35.163	5875855360	4.989	247	1
1524125507	24576	35.163	5875748864	4.994	247	1
1524125508	24583	35.155	5874409472	5.166	247	10
1524125509	24591	35.155	5874556928	5.266	247	7
1524125510	24598	35.151	5873795072	5.145	247	9
1524125511	24605	35.155	5874556928	5.145	247	3
1524125512	24535	35.153	5874188288	5.316	247	8
1524125513	24543	35.152	5874049024	5.241	247	1
1524125514	24553	35.155	5874466816	5.219	247	3
1524125515	24561	35.157	5874860032	5.194	247	1
1524125516	24568	35.157	5874855936	5.116	247	1
1524125517	24576	35.153	5874216960	5.159	247	1
1524125518	24583	35.154	5874286592	5.084	247	12
1524125519	24591	35.152	5873917952	4.935	247	7
1524125520	24598	35.155	5874405376	5.08	247	9
1524125521	24605	35.155	5874413568	5.202	247	3
1524125522	24535	35.157	5874782208	5.026	247	8
1524125523	24543	35.158	5875036160	5.192	247	1
1524125524	24553	35.16	5875290112	5.118	247	3
1524125525	24561	35.161	5875421184	4.992	247	1
1524125526	24568	35.159	5875220480	5.016	247	1
1524125527	24576	35.161	5875507200	4.921	247	1
1524125528	24583	35.163	5875761152	4.892	247	12
1524125529	24591	35.16	5875380224	4.916	247	7
1524125530	24598	35.16	5875380224	4.816	247	9
1524125531	24605	35.165	5876203520	4.693	247	3
1524125532	24535	35.167	5876555776	4.722	247	8
1524125533	24543	35.169	5876809728	4.556	247	1
1524125534	24553	35.168	5876604928	4.677	247	3
1524125535	24561	35.164	5876039680	4.654	247	1
1524125536	24568	35.168	5876686848	4.685	247	1
1524125537	24576	35.17	5876920320	4.634	247	1
1524125538	24583	35.172	5877313536	4.712	247	12
1524125539	24591	35.17	5876940800	4.783	247	7
1524125540	24598	35.165	5876088832	4.98	247	9
1524125541	24605	35.162	5875650560	4.977	247	3
1524125542	24535	35.163	5875908608	4.903	247	8
1524125543	24543	35.161	5875515392	4.903	247	1
1524125544	24553	35.164	5876035584	4.903	247	3
1524125545	24561	35.165	5876117504	4.901	247	1
1524125546	24568	35.166	5876371456	4.822	247	1
1524125547	24576	35.159	5875142656	4.846	247	1
1524125548	24583	35.161	5875474432	4.623	247	12
1524125549	24591	35.161	5875474432	4.427	247	7
1524125550	24598	35.156	5874585600	4.23	247	9
1524125551	24605	35.155	5874458624	4.18	247	3
1524125552	24535	35.158	5874966528	4.129	247	8
1524125553	24543	35.159	5875085312	4.176	247	1
1524125554	24553	35.16	5875339264	4.05	247	3
1524125555	24561	35.162	5875642368	3.978	247	1
1524125556	24568	35.164	5875974144	4.001	247	1
1524125557	24576	35.163	5875847168	4.048	247	1
1524125558	24583	35.165	5876092928	4.292	247	12
1524125559	24591	35.167	5876473856	4.339	247	7
1524125560	24598	35.165	5876092928	4.363	247	9
1524125561	24605	35.16	5875331072	4.314	247	3
1524125562	24535	35.162	5875585024	4.434	247	8
1524125563	24543	35.164	5875965952	4.24	247	1
1524125564	24553	35.165	5876080640	4.218	247	3
1524125565	24561	35.166	5876334592	4.143	247	1
1524125566	24568	35.167	5876510720	4.144	247	1
1524125567	24576	35.171	5877108736	4.147	247	1
1524125568	24583	35.168	5876637696	3.952	247	12
1524125569	24591	35.171	5877096448	3.906	247	7
1524125570	24598	35.174	5877645312	3.98	247	9
1524125571	24605	35.164	5876072448	4.004	247	3
1524125572	24535	35.161	5875564544	4.031	247	8
1524125573	24543	35.164	5876072448	4.177	247	1
1524125574	24553	35.165	5876199424	4.176	247	3
1524125575	24561	35.167	5876445184	4.177	247	1
1524125576	24568	35.164	5875986432	4.2	247	1
1524125577	24576	35.165	5876191232	4.125	247	1
1524125578	24583	35.166	5876318208	4.1	247	12
1524125579	24591	35.168	5876699136	4.024	247	7
1524125580	24598	35.166	5876310016	3.902	247	9
1524125581	24605	35.169	5876768768	3.927	247	3
1524125582	24535	35.167	5876473856	3.83	247	8
1524125583	24543	35.164	5876011008	4.004	247	1
1524125584	24553	35.163	5875744768	3.957	247	3
1524125585	24561	35.163	5875830784	4.18	247	1
1524125586	24568	35.165	5876236288	4.158	247	1
1524125587	24576	35.168	5876629504	4.209	247	1
1524125588	24583	35.168	5876617216	4.353	247	12
1524125589	24591	35.169	5876756480	4.43	247	7
1524125590	24598	35.173	5877526528	4.358	247	9
1524125591	24605	35.175	5877886976	4.286	247	3
1524125592	24535	35.165	5876101120	4.308	247	8
1524125593	24543	35.167	5876494336	4.062	247	1
1524125594	24553	35.168	5876736000	4.108	247	3
1524125595	24561	35.17	5876989952	4.126	247	1
1524125596	24568	35.17	5877002240	4.175	247	1
1524125597	24576	35.173	5877428224	4.246	247	1
1524125598	24583	35.173	5877555200	4.422	247	12
1524125599	24591	35.177	5878190080	4.523	247	6
1524125600	24598	35.176	5878063104	4.669	247	8
1524125601	24605	35.181	5878800384	4.767	247	3
1524125602	24535	35.174	5877735424	4.768	247	5
1524125603	24543	35.168	5876699136	4.841	247	1
1524125604	24553	35.164	5875986432	4.874	247	3
1524125605	24561	35.164	5876056064	4.781	247	1
1524125606	24568	35.165	5876195328	4.563	247	1
1524125607	24576	35.167	5876436992	4.662	247	1
1524125608	24583	35.167	5876576256	4.517	247	7
1524125609	24591	35.171	5877084160	4.462	247	6
1524125610	24598	35.173	5877489664	4.435	247	8
1524125611	24605	35.175	5877755904	4.384	247	3
1524125612	24535	35.174	5877731328	4.335	247	5
1524125613	24543	35.17	5876924416	4.261	247	1
1524125614	24553	35.172	5877313536	4.283	247	3
1524125615	24561	35.174	5877608448	4.21	247	1
1524125616	24568	35.169	5876793344	4.473	247	1
1524125617	24576	35.169	5876801536	4.375	247	1
1524125618	24583	35.171	5877182464	4.323	247	7
1524125619	24591	35.17	5876977664	4.3	247	6
1524125620	24598	35.172	5877301248	4.325	246	8
1524125621	24605	35.172	5877301248	4.326	246	3
1524125622	24535	35.174	5877583872	4.472	246	4
1524125623	24543	35.174	5877608448	4.523	246	1
1524125624	24553	35.17	5876961280	4.396	246	3
1524125625	24561	35.171	5877084160	4.372	246	1
1524125626	24568	35.172	5877256192	4.23	246	1
1524125627	24576	35.17	5876936704	4.16	246	1
1524125628	24583	35.172	5877248000	4.259	246	5
1524125629	24591	35.174	5877698560	4.332	246	5
1524125630	24598	35.176	5877952512	4.358	246	8
1524125631	24605	35.176	5877944320	4.331	246	3
1524125632	24535	35.177	5878083584	4.358	246	4
1524125633	24543	35.171	5877182464	4.332	246	1
1524125634	24553	35.167	5876420608	4.336	246	3
1524125635	24561	35.168	5876674560	4.286	246	1
1524125636	24568	35.17	5876989952	4.36	246	1
1524125637	24576	35.171	5877141504	4.329	246	1
1524125638	24583	35.17	5877014528	4.282	246	5
1524125639	24591	35.172	5877268480	4.158	246	5
1524125640	24598	35.173	5877522432	4.034	246	8
1524125641	24605	35.178	5878370304	4.161	246	3
1524125642	24535	35.177	5878091776	3.966	246	5
1524125643	24543	35.178	5878411264	4.064	246	1
1524125644	24553	35.181	5878779904	4.516	246	3
1524125645	24561	35.173	5877448704	7.642	246	1
1524125646	24568	35.234	5887664128	10.426	247	1
1524125647	24576	35.273	5894246400	12.996	247	1
1524125648	24583	35.212	5884092416	15.004	247	7
1524125649	24591	35.211	5883895808	15.574	247	6
1524125650	24598	35.206	5882937344	17.127	247	8
1524125651	24605	35.229	5886791680	19.503	247	3
1524125652	24535	35.235	5887811584	20.462	247	5
1524125653	24543	35.241	5888835584	20.779	247	1
1524125654	24553	35.251	5890531328	21.265	247	3
1524125655	24561	35.248	5889982464	20.741	247	1
1524125656	24568	35.237	5888126976	20.451	247	1
1524125657	24576	35.236	5888045056	18.869	247	1
1524125658	24583	35.235	5887938560	17.006	247	7
1524125659	24591	35.241	5888933888	16.759	247	6
1524125660	24598	35.24	5888688128	15.524	247	8
1524125661	24605	35.244	5889327104	13.693	245	3
1524125662	24535	35.246	5889687552	13.248	245	5
1524125663	24543	35.253	5890867200	13.076	245	1
1524125664	24553	35.255	5891260416	12.393	245	3
1524125665	24561	35.246	5889761280	10.128	245	1
1524125666	24568	35.249	5890236416	8.497	245	1
1524125667	24576	35.202	5882396672	7.866	245	1
1524125668	24583	35.198	5881663488	8.359	245	7
1524125669	24591	35.231	5887254528	10.68	245	6
1524125670	24598	35.238	5888282624	10.736	245	8
1524125671	24605	35.23	5887102976	10.433	245	3
1524125672	24535	35.232	5887418368	10.116	245	5
1524125673	24543	35.236	5887959040	9.919	245	1
1524125674	24553	35.239	5888593920	9.955	245	3
1524125675	24561	35.225	5886189568	9.947	245	1
1524125676	24568	35.22	5885341696	9.631	245	1
1524125677	24576	35.216	5884751872	9.558	245	1
1524125678	24583	35.22	5885358080	8.99	245	7
1524125679	24591	35.223	5885931520	6.441	245	6
1524125680	24598	35.22	5885267968	6.286	245	8
1524125681	24605	35.229	5886861312	7.863	245	3
1524125682	24535	35.23	5887086592	9.084	245	5
1524125683	24543	35.23	5887062016	9.077	245	1
1524125684	24553	35.232	5887406080	9.066	245	3
1524125685	24561	35.232	5887295488	8.846	245	1
1524125686	24568	35.234	5887729664	8.266	245	1
1524125687	24576	35.232	5887373312	8.183	245	1
1524125688	24583	35.229	5886840832	8.036	245	7
1524125689	24591	35.231	5887107072	8.469	245	6
1524125690	24598	35.252	5890633728	10.757	245	8
1524125691	24605	35.242	5888958464	10.231	245	3
1524125692	24535	35.247	5889843200	10.405	245	5
1524125693	24543	35.25	5890310144	10.758	245	1
1524125694	24553	35.252	5890629632	10.774	245	3
1524125695	24561	35.258	5891772416	11.158	245	1
1524125696	24568	35.259	5891801088	11.707	245	1
1524125697	24576	35.258	5891616768	11.961	245	1
1524125698	24583	35.251	5890482176	12.378	245	7
1524125699	24591	35.243	5889236992	12.346	245	5
1524125700	24598	35.252	5890695168	10.417	245	7
1524125701	24605	35.25	5890334720	9.666	245	3
1524125702	24535	35.245	5889466368	8.335	245	5
1524125703	24543	35.246	5889744896	8.228	245	1
1524125704	24553	35.249	5890203648	8.536	245	3
1524125705	24561	35.253	5890883584	8.731	245	1
1524125706	24568	35.261	5892145152	8.536	245	1
1524125707	24576	35.268	5893328896	8.708	245	1
1524125708	24583	35.256	5891330048	8.534	245	10
1524125709	24591	35.256	5891379200	8.505	245	7
1524125710	24598	35.267	5893279744	8.394	246	9
1524125711	24605	35.262	5892395008	8.26	245	3
1524125712	24535	35.261	5892173824	8.432	245	9
1524125713	24543	35.271	5893951488	10.043	245	1
1524125714	24553	35.295	5897818112	11.956	245	3
1524125715	24561	35.292	5897392128	11.938	245	1
1524125716	24568	35.3	5898797056	12.322	245	1
1524125717	24576	35.294	5897687040	12.659	245	1
1524125718	24583	35.291	5897187328	12.837	245	13
1524125719	24591	35.293	5897601024	13.808	245	9
1524125720	24598	35.3	5898719232	13.718	245	13
1524125721	24605	35.302	5899104256	13.853	245	3
1524125722	24535	35.306	5899735040	14.214	245	9
1524125723	24543	35.31	5900353536	13.205	245	1
1524125724	24553	35.305	5899546624	10.971	245	3
1524125725	24561	35.308	5899984896	11.142	245	1
1524125726	24568	35.338	5905076224	12.714	245	1
1524125727	24576	35.34	5905342464	12.157	245	1
1524125728	24583	35.343	5905854464	11.836	245	13
1524125729	24591	35.339	5905248256	10.635	245	9
1524125730	24598	35.333	5904257024	10.473	245	13
1524125731	24605	35.294	5897728000	10.485	245	3
1524125732	24535	35.309	5900181504	12.434	245	9
1524125733	24543	35.31	5900451840	13.06	245	1
1524125734	24553	35.315	5901168640	13.672	245	3
1524125735	24561	35.317	5901565952	13.266	245	1
1524125736	24568	35.314	5901049856	11.88	245	1
1524125737	24576	35.324	5902757888	11.848	245	1
1524125738	24583	35.32	5902135296	12.255	245	13
1524125739	24591	35.312	5900742656	12.428	245	9
1524125740	24598	35.329	5903634432	14.662	245	13
1524125741	24605	35.348	5906812928	16.763	245	3
1524125742	24535	35.352	5907410944	16.55	245	9
1524125743	24543	35.359	5908582400	16.045	245	1
1524125744	24553	35.37	5910392832	15.567	245	3
1524125745	24561	35.36	5908742144	15.415	245	1
1524125746	24568	35.372	5910794240	15.281	245	1
1524125747	24576	35.365	5909569536	15.419	245	1
1524125748	24583	35.367	5909909504	15.294	245	13
1524125749	24591	35.374	5911072768	15.252	245	9
1524125750	24598	35.369	5910216704	13.13	245	13
1524125751	24605	35.374	5911089152	11.092	245	3
1524125752	24535	35.355	5907976192	9.04	245	9
1524125753	24543	35.343	5905862656	8.323	245	1
1524125754	24553	35.351	5907238912	8.432	245	3
1524125755	24561	35.345	5906190336	8.525	245	1
1524125756	24568	35.352	5907324928	8.277	245	1
1524125757	24576	35.349	5906907136	8.06	245	1
1524125758	24583	35.348	5906661376	7.873	245	13
1524125759	24591	35.358	5908418560	8.015	245	9
1524125760	24598	35.349	5906903040	8.178	245	13
1524125761	24605	35.356	5908078592	8.045	245	3
1524125762	24535	35.352	5907468288	7.949	245	9
1524125763	24543	35.359	5908500480	8.042	245	1
1524125764	24553	35.361	5908856832	8.045	245	3
1524125765	24561	35.356	5908156416	8.023	245	1
1524125766	24568	35.368	5910122496	7.945	245	1
1524125767	24576	35.364	5909438464	8.137	245	1
1524125768	24583	35.368	5910061056	8.226	245	13
1524125769	24591	35.368	5910126592	8.178	245	9
1524125770	24598	35.372	5910794240	8.036	245	13
1524125771	24605	35.37	5910351872	8.012	245	3
1524125772	24535	35.376	5911343104	8.062	245	9
1524125773	24543	35.361	5908832256	8.041	245	1
1524125774	24553	35.364	5909491712	7.919	245	3
1524125775	24561	35.37	5910388736	8.084	245	1
1524125776	24568	35.373	5910872064	8.147	245	1
1524125777	24576	35.374	5911150592	9.075	245	1
1524125778	24583	35.386	5913055232	9.711	245	13
1524125779	24591	35.387	5913280512	9.663	245	9
1524125780	24598	35.385	5912936448	9.683	245	13
1524125781	24605	35.234	5887614976	10.121	245	3
1524125782	24535	35.22	5885362176	10.174	245	9
1524125783	24543	35.228	5886623744	10.156	245	1
1524125784	24553	35.194	5881053184	10.161	245	3
1524125785	24561	35.198	5881720832	9.901	245	1
1524125786	24568	35.197	5881561088	9.815	245	1
1524125787	24576	35.198	5881708544	8.951	245	1
1524125788	24583	35.199	5881806848	8.323	245	13
1524125789	24591	35.2	5881987072	8.302	245	9
1524125790	24598	35.195	5881229312	8.308	245	13
1524125791	24605	35.21	5883711488	7.63	245	3
1524125792	24535	35.194	5880991744	7.605	245	9
1524125793	24543	35.198	5881671680	7.523	245	1
1524125794	24553	35.199	5881905152	7.497	245	3
1524125795	24561	35.206	5882929152	7.737	245	1
1524125796	24568	35.2	5882036224	7.597	245	1
1524125797	24576	35.213	5884219392	7.632	245	1
1524125798	24583	35.21	5883719680	7.554	245	13
1524125799	24591	35.208	5883297792	7.41	245	9
1524125800	24598	35.207	5883170816	7.405	245	13
1524125801	24605	35.217	5884780544	8.898	245	3
1524125802	24535	35.202	5882273792	10.423	245	6
1524125803	24543	35.209	5883518976	11.899	245	1
1524125804	24553	35.215	5884567552	13.35	245	3
1524125805	24561	35.215	5884514304	14.39	245	1
1524125806	24568	35.216	5884743680	15.9	245	1
1524125807	24576	35.221	5885550592	17.375	245	1
1524125808	24583	35.216	5884739584	18.766	245	7
1524125809	24591	35.223	5885845504	20.339	245	5
1524125810	24598	35.227	5886488576	21.631	245	7
1524125811	24605	35.234	5887655936	21.568	245	3
1524125812	24535	35.225	5886140416	21.83	245	5
1524125813	24543	35.224	5885968384	21.729	245	1
1524125814	24553	35.229	5886840832	21.869	245	3
1524125815	24561	35.225	5886222336	22.27	245	1
1524125816	24568	35.226	5886435328	22.149	245	1
1524125817	24576	35.232	5887336448	22.577	245	1
