1525605789	24601	60.433	10.617	252	5
1525605790	24609	60.758	12.127	254	5
1525605791	24617	60.933	13.042	254	7
1525605792	24626	61.819	15.991	255	3
1525605793	24634	61.857	18.627	256	7
1525605794	24642	61.885	21.061	257	3
1525605795	24650	62.034	22.109	258	7
1525605796	24665	62.164	23.601	259	4
1525605797	24673	61.993	27.014	260	3
1525605798	24679	62.018	29.985	261	5
1525605799	24601	62.034	33.069	261	5
1525605799	24687	62.045	33.086	262	3
1525605800	24609	62.18	34.44	262	5
1525605800	24697	62.188	34.472	263	3
1525605801	24617	61.201	35.374	263	9
1525605801	24703	61.207	35.39	264	5
1525605802	24626	62.108	36.765	264	3
1525605802	24729	62.108	36.78	264	3
1525605803	24736	62.167	38.141	266	5
1525605803	24634	62.166	38.135	265	9
1525605804	24744	62.191	38.174	266	3
1525605804	24642	62.191	38.168	266	3
1525605805	24752	62.227	35.285	267	5
1525605805	24650	62.227	35.285	267	10
1525605806	24665	62.263	32.187	268	7
1525605806	24759	62.263	32.195	268	3
1525605807	24673	62.296	29.332	269	5
1525605807	24780	62.296	29.359	269	3
1525605808	24789	62.327	26.441	270	5
1525605808	24679	62.327	26.441	270	7
1525605809	24601	62.368	23.529	271	5
1525605809	24687	62.37	23.505	271	3
1525605809	24796	62.374	23.561	271	5
1525605810	24804	61.06	20.435	272	3
1525605810	24697	61.06	20.381	272	3
1525605810	24609	61.06	20.425	272	5
1525605811	24617	61.073	16.999	273	12
1525605811	24703	61.073	16.995	273	7
1525605811	24824	61.081	17.007	273	9
1525605812	24729	61.12	13.041	274	3
1525605812	24626	61.12	13.066	274	3
1525605812	24865	61.13	13.082	274	5
1525605813	24736	61.162	9.189	275	7
1525605813	24634	61.162	9.189	275	9
1525605813	24874	61.17	9.228	276	3
1525605814	24744	61.192	8.899	276	3
1525605814	24642	61.192	8.899	276	3
1525605814	24882	61.198	8.942	277	5
1525605815	24752	61.235	10.891	277	5
1525605815	24650	61.235	10.891	277	12
1525605815	24890	61.241	10.936	277	7
1525605816	24759	60.866	14.125	278	3
1525605816	24665	60.866	14.107	278	7
1525605816	24900	60.866	14.15	278	3
1525605817	24780	61.005	16.452	279	3
1525605817	24673	61.005	16.448	279	6
1525605817	24916	61.024	16.448	279	8
1525605818	24789	61.074	18.951	280	6
1525605818	24679	61.074	18.931	280	8
1525605818	24923	61.086	18.951	280	5
1525605819	24601	61.181	21.436	281	5
1525605819	24796	61.185	21.455	281	7
1525605819	24687	61.182	21.455	281	3
1525605819	24931	61.194	21.474	281	5
1525605820	24609	61.211	22.154	282	5
1525605820	24804	61.212	22.154	282	3
1525605820	24697	61.212	22.154	282	5
1525605820	24941	61.232	22.137	283	3
1525605821	24617	61.272	22.603	283	12
1525605821	24703	61.272	22.603	283	10
1525605821	24824	61.272	22.647	283	10
1525605821	24951	61.284	22.717	284	5
1525605822	24626	61.31	23.115	284	3
1525605822	24729	61.31	23.139	284	3
1525605822	24865	61.317	23.115	284	6
1525605822	24966	61.322	23.134	284	3
1525605823	24634	61.373	23.743	285	9
1525605823	24736	61.374	23.749	285	8
1525605823	24874	61.378	23.749	285	3
1525605823	24974	61.38	23.762	285	4
1525605824	24642	61.412	21.715	286	3
1525605824	24744	61.412	21.715	286	3
1525605824	24882	61.418	21.709	286	5
1525605824	24982	61.437	21.663	287	5
1525605825	24650	61.456	19.287	287	12
1525605825	24752	61.456	19.287	287	5
1525605825	24890	61.462	19.262	287	7
1525605825	24990	61.473	19.228	288	5
1525605826	24759	61.49	16.139	288	3
1525605826	24665	61.49	16.139	288	9
1525605826	24900	61.495	16.094	288	3
1525605826	25016	61.504	16.094	288	7
1525605827	24780	61.549	13.168	289	5
1525605827	24673	61.549	13.171	289	7
1525605827	24916	61.555	13.189	289	9
1525605827	25033	61.564	13.164	290	9
1525605828	24789	61.608	10.79	290	11
1525605828	24679	61.608	10.79	290	10
1525605828	24923	61.612	10.787	290	5
1525605828	25043	61.615	10.762	291	10
1525605829	24601	61.645	9.014	291	7
1525605829	24687	61.645	8.968	291	3
1525605829	24796	61.645	8.946	291	8
1525605829	24931	61.65	8.989	291	7
1525605829	25051	61.658	8.984	291	5
1525605830	24609	61.67	9.175	291	5
1525605830	24697	61.672	9.2	291	5
1525605830	24804	61.672	9.2	291	4
1525605830	25059	61.684	9.175	291	7
1525605830	24941	61.681	9.175	291	3
1525605831	24617	61.585	9.218	291	12
1525605831	24703	61.585	9.218	291	10
1525605831	24824	61.588	9.172	291	11
1525605831	24951	61.59	9.123	291	7
1525605831	25068	61.6	9.116	291	3
1525605832	24626	61.61	8.248	291	5
1525605832	24729	61.61	8.248	291	5
1525605832	24865	61.615	8.248	291	7
1525605832	24966	61.616	8.2	291	5
1525605832	25077	61.624	8.221	291	3
1525605833	24634	61.643	7.656	291	9
1525605833	24736	61.643	7.656	291	8
1525605833	24874	61.646	7.679	291	3
1525605833	24974	61.648	7.681	291	7
1525605833	25085	61.661	7.677	291	5
1525605834	24642	61.691	7.927	291	3
1525605834	24744	61.689	7.927	291	5
1525605834	24882	61.697	7.906	291	5
1525605834	25092	61.702	7.902	291	9
1525605834	24982	61.703	7.929	291	5
1525605835	24650	61.722	8.091	291	12
1525605835	24752	61.722	8.089	291	5
1525605835	24890	61.725	8.114	291	7
1525605835	24990	61.743	8.112	291	5
1525605835	25100	61.743	8.112	291	7
1525605836	24759	61.763	8.916	291	3
1525605836	24665	61.763	8.916	291	9
1525605836	24900	61.763	8.941	291	3
1525605836	25108	61.771	9.077	291	7
1525605836	25016	61.766	8.989	291	9
1525605837	24780	62.056	12.223	291	5
1525605837	24673	62.056	12.223	291	7
1525605837	24916	62.064	12.223	291	9
1525605837	25033	62.068	12.245	291	9
1525605837	25115	62.077	12.286	291	7
1525605838	24789	62.069	13.003	291	12
1525605838	24679	62.069	13.025	291	10
1525605838	24923	62.069	12.982	291	5
1525605838	25043	62.073	13.028	291	11
1525605838	25124	62.081	13.047	291	7
1525605839	24601	62.115	12.123	291	7
1525605839	24687	62.115	12.145	291	3
1525605839	24796	62.115	12.145	291	8
1525605839	24931	62.119	12.102	291	7
1525605839	25051	62.119	12.126	291	5
1525605840	24609	62.195	12.842	291	5
1525605840	25059	62.198	12.917	291	8
1525605840	24941	62.198	12.917	291	3
1525605840	24697	62.195	12.845	291	5
1525605840	24804	62.196	12.907	291	5
1525605841	24617	62.237	14.289	291	12
1525605841	24703	62.237	14.293	291	10
1525605841	24824	62.24	14.314	291	11
1525605841	24951	62.239	14.389	291	7
1525605841	25068	62.24	14.46	291	3
1525605842	24626	62.276	17.656	291	5
1525605842	24729	62.276	17.651	291	5
1525605842	24865	62.276	17.651	291	7
1525605842	24966	62.276	17.672	291	5
1525605842	25077	62.276	17.656	291	3
1525605843	24634	62.296	17.846	291	9
1525605843	24736	62.296	17.846	291	8
1525605843	24874	62.299	17.85	291	3
1525605843	24974	62.3	17.85	291	10
1525605843	25085	62.303	17.895	291	7
1525605844	24642	62.234	18.365	291	3
1525605844	24744	62.234	18.365	291	5
1525605844	24882	62.249	18.426	291	5
1525605844	25092	62.251	18.43	291	14
1525605844	24982	62.255	18.426	291	5
1525605845	24752	62.272	18.963	291	5
1525605845	24650	62.272	18.963	291	12
1525605845	24890	62.277	18.963	291	7
1525605845	24990	62.28	19.012	291	5
1525605845	25100	62.28	19.012	291	7
1525605846	24665	62.194	19.706	291	9
1525605846	24900	62.194	19.706	291	3
1525605846	24759	62.194	19.706	291	3
1525605846	25016	62.196	19.726	291	10
1525605846	25108	62.194	19.731	291	9
1525605847	24780	62.217	17.291	291	5
1525605847	24673	62.217	17.291	291	7
1525605847	24916	62.217	17.291	291	9
1525605847	25033	62.217	17.291	291	9
1525605847	25115	62.22	17.246	291	7
1525605848	24679	62.27	18.986	291	10
1525605848	24789	62.27	18.986	291	12
1525605848	24923	62.271	19.011	291	5
1525605848	25043	62.274	18.986	291	12
1525605848	25124	62.274	18.991	291	8
1525605849	24601	62.31	20.615	291	8
1525605849	24687	62.31	20.615	291	3
1525605849	24796	62.31	20.615	291	8
1525605849	24931	62.312	20.68	291	7
