1525603409	23257	58.404	6.623	247	3
1525603410	23265	58.444	12.806	248	5
1525603411	23274	58.469	15.837	249	5
1525603412	23281	58.449	21.134	250	3
1525603413	23289	58.47	24.791	251	3
1525603414	23297	58.488	29.975	253	3
1525603414	23257	58.482	29.921	252	3
1525603415	23265	58.503	27.103	253	5
1525603415	23307	58.503	27.103	253	3
1525603416	23274	58.524	26.545	254	5
1525603416	23312	58.54	26.64	254	3
1525603417	23281	58.56	24.631	255	4
1525603417	23330	58.563	24.693	255	3
1525603418	23289	58.584	22.366	256	3
1525603418	23338	58.587	22.47	256	3
1525603419	23257	58.605	15.676	256	3
1525603419	23297	58.607	15.634	257	3
1525603419	23346	58.633	15.687	257	3
1525603420	23265	58.641	13.048	257	6
1525603420	23307	58.641	13.048	257	3
1525603420	23352	58.655	13.122	258	5
1525603421	23274	58.674	11.223	258	6
1525603421	23312	58.679	11.262	259	3
1525603421	23359	58.709	11.417	259	3
1525603422	23281	58.715	13.438	259	5
1525603422	23330	58.721	13.438	260	3
1525603422	23373	58.744	13.431	260	3
1525603423	23338	58.758	13.595	261	3
1525603423	23379	58.764	13.72	262	7
1525603423	23289	58.758	13.676	260	3
1525603424	23346	58.791	15.302	262	3
1525603424	23297	58.788	15.228	261	3
1525603424	23387	58.789	15.271	262	3
1525603424	23257	58.788	15.142	261	3
1525603425	23307	58.828	16.768	262	3
1525603425	23265	58.828	16.768	262	7
1525603425	23352	58.83	16.777	262	6
1525603425	23396	58.846	16.895	262	3
1525603426	23274	58.876	19.084	263	7
1525603426	23312	58.876	18.992	263	3
1525603426	23405	58.885	19.055	264	3
1525603426	23359	58.899	19.043	264	3
1525603427	23281	58.91	17.121	264	5
1525603427	23373	58.912	17.113	264	3
1525603427	23330	58.91	17.113	264	3
1525603427	23423	58.912	17.113	264	3
1525603428	23338	58.95	17.052	265	3
1525603428	23289	58.95	17.061	265	3
1525603428	23379	58.953	17.011	265	7
1525603428	23434	58.959	17.219	265	5
1525603429	23257	58.983	15.59	266	3
1525603429	23297	58.983	15.497	266	3
1525603429	23387	58.99	15.524	266	5
1525603429	23346	58.995	15.423	266	3
1525603429	23442	59.018	15.392	267	5
1525603430	23265	58.909	13.689	267	7
1525603430	23307	58.909	13.689	267	3
1525603430	23352	58.912	13.682	267	7
1525603430	23396	58.914	13.595	267	3
1525603430	23453	58.921	13.575	267	5
1525603431	23274	58.939	10.966	268	7
1525603431	23312	58.939	11.011	268	3
1525603431	23405	58.942	11.011	268	3
1525603431	23461	58.942	11.005	268	5
1525603431	23359	58.951	10.921	268	3
1525603432	23281	58.966	7.739	269	6
1525603432	23330	58.966	7.743	269	3
1525603432	23423	58.966	7.79	269	3
1525603432	23373	58.966	7.79	269	3
1525603432	23468	59.022	7.723	270	5
1525603433	23289	59.03	7.396	270	5
1525603433	23338	59.03	7.443	270	3
1525603433	23379	59.033	7.443	270	7
1525603433	23434	59.036	7.392	270	5
1525603433	23476	59.047	7.392	271	7
1525603434	23257	59.057	7.972	271	3
1525603434	23297	59.057	7.972	271	3
1525603434	23387	59.058	7.925	271	8
1525603434	23346	59.062	7.976	271	3
1525603434	23483	59.068	7.972	272	5
1525603434	23442	59.08	8.022	272	5
1525603435	23265	59.093	8.236	272	7
1525603435	23307	59.093	8.236	272	3
1525603435	23352	59.097	8.241	272	8
1525603435	23396	59.099	8.329	272	3
1525603435	23453	59.102	8.333	272	8
1525603435	23492	59.109	8.371	273	7
1525603436	23312	59.128	8.304	273	3
1525603436	23274	59.126	8.346	273	7
1525603436	23405	59.131	8.257	273	3
1525603436	23461	59.132	8.304	273	5
1525603436	23359	59.142	8.3	273	5
1525603436	23501	59.152	8.295	274	5
1525603437	23281	59.164	8.493	274	6
1525603437	23330	59.164	8.443	274	3
1525603437	23373	59.169	8.439	274	5
1525603437	23423	59.169	8.443	274	3
1525603437	23468	59.189	8.342	275	5
1525603437	23510	59.189	8.338	275	9
1525603438	23289	59.204	8.948	275	5
1525603438	23338	59.203	8.902	275	3
1525603438	23379	59.211	8.953	276	7
1525603438	23434	59.215	8.953	276	8
1525603438	23520	59.246	9.096	278	3
1525603438	23476	59.239	9.004	276	9
1525603439	23257	59.538	17.971	277	3
1525603439	23297	59.538	18.063	277	3
1525603439	23387	59.543	18.072	277	9
1525603439	23346	59.544	18.122	277	3
1525603439	23442	59.556	18.306	278	5
1525603439	23483	59.549	18.264	277	5
1525603439	23530	59.553	18.274	278	7
1525603440	23307	59.643	27.41	278	3
1525603440	23265	59.643	27.373	278	7
1525603440	23396	59.643	27.387	278	3
1525603440	23352	59.643	27.423	278	11
1525603440	23453	59.65	27.451	278	9
1525603440	23492	59.656	27.538	278	7
1525603440	23537	59.657	27.538	278	3
1525603441	23274	59.674	36.768	279	7
1525603441	23312	59.674	36.818	279	3
1525603441	23405	59.677	36.85	279	5
1525603441	23461	59.677	36.868	279	5
1525603441	23359	59.68	36.918	279	5
1525603441	23501	59.688	36.937	279	5
1525603441	23545	59.69	36.95	279	5
1525603442	23281	59.398	45.954	279	6
1525603442	23330	59.398	46.004	279	3
1525603442	23373	59.401	46.05	279	5
1525603442	23423	59.4	46.027	279	3
1525603442	23553	59.41	46.338	279	3
1525603442	23510	59.405	46.304	279	9
1525603442	23468	59.405	46.277	279	5
1525603443	23289	59.44	56.63	280	5
1525603443	23338	59.441	56.68	280	3
1525603443	23379	59.441	56.652	280	7
1525603443	23434	59.442	56.63	280	8
1525603443	23520	59.447	56.658	280	3
1525603443	23566	59.45	56.716	280	3
1525603443	23476	59.446	56.68	280	10
1525603444	23257	59.499	50.1	281	3
1525603444	23297	59.499	50.025	281	3
1525603444	23387	59.5	50.05	281	13
1525603444	23346	59.5	50	281	3
1525603444	23483	59.503	49.9	281	6
1525603444	23530	59.506	49.825	281	7
1525603444	23442	59.506	49.825	281	5
1525603444	23575	59.513	49.726	281	3
1525603445	23265	59.547	42.206	282	7
1525603445	23396	59.547	42.126	282	3
1525603445	23307	59.547	42.177	282	3
1525603445	23453	59.547	42.134	282	11
1525603445	23537	59.55	42.206	282	3
1525603445	23492	59.547	42.177	282	8
1525603445	23352	59.547	42.105	282	11
1525603445	23585	59.562	42.155	282	3
1525603446	23461	59.675	36.058	284	5
1525603446	23359	59.677	36.04	284	7
1525603446	23501	59.677	36.058	284	7
1525603446	23405	59.674	36.058	284	5
1525603446	23312	59.672	36.058	284	3
1525603446	23274	59.672	36.044	284	9
1525603446	23545	59.689	36.04	284	5
